quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.6%,,1,,0.10,,0
,,0.0%,,1,,0.00,,0
40,40,0.0%,40,1,40,0.00,40,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.1%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
50,50,0.0%,50,2,50,0.00,50,0
,,0.0%,,2,,0.00,,0
,,0.1%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.2%,,4,,0.01,,0
,,0.1%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.2%,,3,,0.02,,0
,,0.0%,,2,,0.00,,0
60,60,0.0%,60,2,60,0.00,60,0
,,0.0%,,2,,0.00,,0
,,0.1%,,6,,0.01,,0
,,0.1%,,3,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,2,,0.00,,0
70,70,0.0%,70,2,70,0.00,70,0
,,0.1%,,4,,0.01,,0
,,0.1%,,2,,0.01,,0
,,0.1%,,2,,0.01,,0
,,0.0%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.1%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
80,80,0.0%,80,2,80,0.00,80,0
,,0.1%,,2,,0.01,,0
,,0.1%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.4%,,4,,0.03,,0
,,0.0%,,2,,0.00,,0
,,0.2%,,4,,0.01,,0
,,0.0%,,2,,0.00,,0
90,90,0.1%,90,2,90,0.02,90,0
,,0.0%,,2,,0.00,,0
,,0.0%,,3,,0.01,,0
,,,,,,,,
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.01,,0
,,0.0%,,3,,0.01,,0
,,0.2%,,6,,0.01,,0
,,0.0%,,3,,0.01,,0
,,0.0%,,3,,0.01,,0
100,100,0.1%,100,3,100,0.01,100,0
,,0.0%,,3,,0.01,,0
,,0.1%,,3,,0.01,,0
