quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,70,,70,,70,,70,
,,0.5%,,2,,0.09,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,
,,,,,,,,
,,,,,,,,
80,80,,80,2,80,0.00,80,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,0.00,,0
,,0.0%,,2,,,,0
,,,,,,,,
,,,,,,,,
90,90,,90,,90,,90,
,,,,,,0.00,,
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
100,100,0.0%,100,2,100,0.00,100,0
,,0.0%,,6,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,4,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,8,,0.01,,0
,,0.0%,,2,,0.00,,0
110,110,0.0%,110,2,110,0.01,110,0
,,0.0%,,6,,0.00,,0
,,0.0%,,8,,0.01,,0
,,0.0%,,8,,0.01,,0
,,0.1%,,10,,0.00,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,10,,0.00,,0
120,120,,120,,120,,120,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,6,,0.00,,0
