quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.7%,,2,,0.12,,0
,,0.0%,,4,,0.01,,0
50,50,0.0%,50,,50,,50,
,,,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,,,
,,,,,,0.00,,0
,,0.0%,,2,,,,0
,,,,,,0.00,,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,,,,,,,
60,60,0.1%,60,6,60,0.01,60,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,,,,,,,
70,70,,70,,70,,70,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
80,80,0.0%,80,2,80,0.00,80,0
,,0.0%,,,,,,
,,,,2,,0.00,,0
,,0.0%,,,,,,
,,,,2,,0.00,,0
,,0.0%,,4,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
90,90,,90,,90,0.00,90,0
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,2,,0.00,,0
100,100,,100,,100,,100,
,,,,,,,,
,,0.0%,,4,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
110,110,0.0%,110,4,110,0.00,110,0
,,0.0%,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.01,,0
120,120,0.0%,120,4,120,0.00,120,0
,,,,,,,,
,,0.0%,,4,,0.01,,0
,,,,,,,,
,,,,,,,,
