quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.5%,,2,,0.08,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,1,,0.00,,0
70,70,0.0%,70,1,70,0.00,70,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
80,80,0.0%,80,1,80,0.00,80,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
90,90,0.0%,90,3,90,0.00,90,0
,,0.0%,,3,,0.00,,0
,,0.1%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
100,100,0.0%,100,3,100,0.00,100,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
110,110,0.0%,110,3,110,0.00,110,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
,,0.0%,,3,,0.00,,0
